OrderID,CustomerID,OrderDateTime,DeliveryDateTime,TotalAmount,DeliveryStatus
377,41,2024-10-03 02:01:56,2024-10-03 02:12:56,598,Delivered
378,261,2024-11-22 19:29:56,,1055,Cancelled
379,21,2024-10-01 21:28:56,2024-10-01 21:40:56,1422,Delivered
380,190,2024-10-23 17:52:56,2024-10-23 18:06:56,526,Delivered
381,4,2024-10-26 09:54:56,2024-10-26 10:03:56,1040,Delivered
382,180,2024-10-03 19:28:56,2024-10-03 19:38:56,112,Delivered
383,230,2024-10-07 06:42:56,2024-10-07 06:57:56,878,Delivered
384,252,2024-10-15 10:52:56,2024-10-15 11:01:56,1018,Delivered
385,188,2024-11-14 07:57:56,2024-11-14 08:07:56,757,Delivered
386,265,2024-10-15 02:51:56,2024-10-15 02:59:56,830,Delivered
387,278,2024-11-20 12:59:56,2024-11-20 13:09:56,140,Delivered
388,32,2024-10-10 17:41:56,2024-10-10 17:52:56,475,Delivered
389,158,2024-10-19 10:31:56,2024-10-19 10:43:56,273,Delivered
390,69,2024-11-19 09:46:56,2024-11-19 10:00:56,291,Delivered
391,283,2024-11-17 16:19:56,2024-11-17 16:34:56,169,Delivered
392,89,2024-11-05 13:27:56,2024-11-05 13:40:56,801,Delivered
393,270,2024-10-26 02:46:56,2024-10-26 03:00:56,553,Delivered
394,222,2024-10-24 06:05:56,2024-10-24 06:21:56,598,Delivered
395,194,2024-10-09 03:22:56,2024-10-09 03:36:56,1079,Delivered
396,253,2024-10-15 09:27:56,2024-10-15 09:39:56,1118,Delivered
397,265,2024-11-08 20:34:56,2024-11-08 20:42:56,737,Delivered
398,157,2024-10-27 03:27:56,2024-10-27 03:40:56,164,Delivered
399,197,2024-10-26 21:24:56,2024-10-26 21:35:56,573,Delivered
400,9,2024-10-05 01:37:56,2024-10-05 01:47:56,189,Delivered
401,218,2024-11-13 09:35:56,2024-11-13 09:45:56,407,Delivered
402,261,2024-11-01 15:09:56,2024-11-01 15:21:56,1297,Delivered
403,51,2024-09-30 16:38:56,2024-09-30 16:51:56,1145,Delivered
404,24,2024-10-10 04:49:56,2024-10-10 05:00:56,112,Delivered
405,30,2024-10-12 05:22:56,2024-10-12 05:31:56,906,Delivered
406,186,2024-10-12 04:19:56,2024-10-12 04:35:56,1433,Delivered
407,122,2024-10-24 00:30:56,2024-10-24 00:45:56,1133,Delivered
408,212,2024-11-12 12:34:56,2024-11-12 12:49:56,1494,Delivered
409,128,2024-10-15 11:52:56,2024-10-15 12:04:56,704,Delivered
410,226,2024-11-09 13:58:56,2024-11-09 14:08:56,1157,Delivered
411,201,2024-10-31 18:24:56,2024-10-31 18:37:56,824,Delivered
412,1,2024-10-14 08:31:56,2024-10-14 08:48:56,335,Delivered
413,127,2024-11-22 12:15:56,2024-11-22 12:24:56,1200,Delivered
414,30,2024-09-27 09:02:56,2024-09-27 09:13:56,719,Delivered
415,99,2024-09-26 17:51:56,2024-09-26 17:59:56,403,Delivered
416,115,2024-10-08 18:16:56,2024-10-08 18:31:56,1395,Delivered
417,75,2024-10-20 21:22:56,2024-10-20 21:34:56,756,Delivered
418,243,2024-11-20 13:17:56,2024-11-20 13:30:56,214,Delivered
419,229,2024-11-04 13:31:56,2024-11-04 13:48:56,131,Delivered
420,145,2024-10-09 00:41:56,2024-10-09 00:52:56,236,Delivered
421,161,2024-10-15 15:06:56,2024-10-15 15:17:56,1273,Delivered
422,89,2024-11-08 17:21:56,2024-11-08 17:37:56,1061,Delivered
423,14,2024-11-24 05:33:56,2024-11-24 05:48:56,234,Delivered
424,80,2024-09-29 03:13:56,2024-09-29 03:28:56,627,Delivered
425,17,2024-10-03 16:39:56,2024-10-03 16:51:56,1223,Delivered
426,117,2024-11-13 03:05:56,2024-11-13 03:21:56,284,Delivered
427,182,2024-11-04 15:01:56,2024-11-04 15:16:56,1246,Delivered
428,238,2024-11-09 18:40:56,2024-11-09 18:50:56,860,Delivered
429,143,2024-10-08 14:38:56,2024-10-08 14:47:56,1266,Delivered
430,89,2024-10-18 04:55:56,2024-10-18 05:08:56,909,Delivered
431,62,2024-10-08 06:00:56,2024-10-08 06:15:56,616,Delivered
432,72,2024-11-03 22:01:56,2024-11-03 22:16:56,493,Delivered
433,180,2024-10-20 21:39:56,2024-10-20 21:55:56,273,Delivered
434,230,2024-10-18 20:24:56,2024-10-18 20:35:56,1240,Delivered
435,119,2024-09-27 22:21:56,2024-09-27 22:37:56,1178,Delivered
436,108,2024-10-31 18:20:56,2024-10-31 18:32:56,923,Delivered
437,131,2024-11-02 03:46:56,2024-11-02 04:02:56,1205,Delivered
438,101,2024-09-29 12:23:56,2024-09-29 12:40:56,728,Delivered
439,230,2024-11-20 18:45:56,,470,Cancelled
440,5,2024-10-20 09:38:56,2024-10-20 09:49:56,224,Delivered
441,166,2024-11-24 03:35:56,2024-11-24 03:45:56,1105,Delivered
442,200,2024-11-15 23:15:56,2024-11-15 23:24:56,1066,Delivered
443,169,2024-11-08 23:12:56,2024-11-08 23:24:56,163,Delivered
444,26,2024-11-05 06:24:56,2024-11-05 06:41:56,282,Delivered
445,59,2024-11-12 07:59:56,2024-11-12 08:13:56,681,Delivered
446,273,2024-10-05 18:44:56,2024-10-05 18:56:56,1225,Delivered
447,211,2024-09-29 00:47:56,2024-09-29 01:02:56,1500,Delivered
448,181,2024-11-03 03:26:56,2024-11-03 03:43:56,254,Delivered
449,91,2024-10-11 15:46:56,2024-10-11 15:55:56,1068,Delivered
450,290,2024-10-21 05:00:56,2024-10-21 05:10:56,475,Delivered
451,147,2024-10-19 14:33:56,2024-10-19 14:41:56,907,Delivered
452,80,2024-11-17 05:19:56,2024-11-17 05:29:56,366,Delivered
453,91,2024-10-24 20:10:56,2024-10-24 20:20:56,439,Delivered
454,211,2024-10-12 04:28:56,2024-10-12 04:37:56,267,Delivered
455,291,2024-11-15 02:56:56,2024-11-15 03:12:56,1096,Delivered
456,134,2024-10-21 19:24:56,2024-10-21 19:38:56,1228,Delivered
457,93,2024-11-05 02:08:56,2024-11-05 02:20:56,866,Delivered
458,102,2024-10-30 21:29:56,2024-10-30 21:38:56,617,Delivered
459,283,2024-11-14 12:29:56,2024-11-14 12:37:56,622,Delivered
460,133,2024-10-22 22:08:56,2024-10-22 22:16:56,229,Delivered
461,268,2024-10-27 14:26:56,2024-10-27 14:39:56,708,Delivered
462,7,2024-10-14 14:41:56,2024-10-14 14:55:56,932,Delivered
463,234,2024-10-18 19:15:56,2024-10-18 19:25:56,922,Delivered
464,255,2024-10-26 02:44:56,2024-10-26 03:01:56,870,Delivered
465,108,2024-11-20 16:25:56,2024-11-20 16:38:56,1115,Delivered
466,118,2024-10-12 20:14:56,2024-10-12 20:31:56,636,Delivered
467,134,2024-10-17 06:40:56,2024-10-17 06:52:56,817,Delivered
468,28,2024-11-17 15:33:56,2024-11-17 15:45:56,1039,Delivered
469,278,2024-10-19 08:54:56,2024-10-19 09:06:56,795,Delivered
470,56,2024-10-08 07:28:56,2024-10-08 07:42:56,334,Delivered
471,203,2024-10-23 23:54:56,2024-10-24 00:06:56,1001,Delivered
472,224,2024-11-19 15:36:56,2024-11-19 15:45:56,368,Delivered
473,149,2024-10-27 18:49:56,2024-10-27 18:59:56,929,Delivered
474,6,2024-11-10 16:05:56,2024-11-10 16:13:56,554,Delivered
475,41,2024-10-22 07:04:56,2024-10-22 07:20:56,1123,Delivered
476,124,2024-10-15 12:23:56,2024-10-15 12:37:56,691,Delivered
477,244,2024-10-23 18:26:56,2024-10-23 18:34:56,1304,Delivered
478,146,2024-11-14 11:00:56,2024-11-14 11:12:56,1113,Delivered
479,17,2024-11-07 03:05:56,2024-11-07 03:17:56,274,Delivered
480,7,2024-11-15 15:04:56,2024-11-15 15:16:56,653,Delivered
481,101,2024-10-13 08:01:56,2024-10-13 08:12:56,758,Delivered
482,199,2024-10-14 12:14:56,2024-10-14 12:24:56,1315,Delivered
483,105,2024-09-29 21:16:56,2024-09-29 21:29:56,1176,Delivered
484,79,2024-10-14 12:40:56,2024-10-14 12:50:56,791,Delivered
485,15,2024-10-03 01:50:56,2024-10-03 02:07:56,312,Delivered
486,284,2024-10-20 09:25:56,2024-10-20 09:39:56,1310,Delivered
487,255,2024-10-13 23:26:56,2024-10-13 23:43:56,1167,Delivered
488,68,2024-10-16 15:13:56,2024-10-16 15:27:56,1112,Delivered
489,211,2024-10-23 11:10:56,2024-10-23 11:21:56,1336,Delivered
490,198,2024-11-14 00:27:56,2024-11-14 00:43:56,406,Delivered
491,95,2024-11-09 15:17:56,2024-11-09 15:30:56,993,Delivered
492,1,2024-11-16 09:51:56,2024-11-16 10:04:56,930,Delivered
493,67,2024-11-12 11:50:56,2024-11-12 11:59:56,155,Delivered
494,235,2024-10-19 06:18:56,2024-10-19 06:31:56,579,Delivered
495,200,2024-11-16 22:38:56,2024-11-16 22:50:56,1214,Delivered
496,50,2024-11-19 23:21:56,2024-11-19 23:36:56,655,Delivered
497,244,2024-10-21 01:34:56,2024-10-21 01:48:56,1061,Delivered
498,52,2024-11-16 10:21:56,2024-11-16 10:30:56,601,Delivered
499,133,2024-10-12 14:19:56,2024-10-12 14:27:56,1124,Delivered
500,5,2024-10-08 04:56:56,2024-10-08 05:06:56,841,Delivered
501,191,2024-11-04 20:01:56,2024-11-04 20:11:56,874,Delivered
502,240,2024-11-21 19:05:56,2024-11-21 19:21:56,1333,Delivered
503,215,2024-11-22 06:14:56,2024-11-22 06:23:56,230,Delivered
504,42,2024-11-13 21:04:56,2024-11-13 21:16:56,963,Delivered
505,222,2024-10-11 03:27:56,2024-10-11 03:35:56,232,Delivered
506,217,2024-11-10 19:51:56,2024-11-10 19:59:56,124,Delivered
507,47,2024-10-17 11:54:56,2024-10-17 12:03:56,924,Delivered
508,213,2024-10-20 22:46:56,2024-10-20 23:00:56,1257,Delivered
509,119,2024-10-25 18:20:56,2024-10-25 18:34:56,1122,Delivered
510,3,2024-10-18 09:57:56,2024-10-18 10:14:56,1047,Delivered
511,292,2024-10-17 13:56:56,2024-10-17 14:11:56,1360,Delivered
512,17,2024-11-01 04:45:56,2024-11-01 04:58:56,225,Delivered
513,41,2024-11-17 03:00:56,2024-11-17 03:14:56,780,Delivered
514,200,2024-10-25 01:14:56,2024-10-25 01:27:56,678,Delivered
515,41,2024-10-21 02:24:56,2024-10-21 02:34:56,1457,Delivered
516,4,2024-11-04 19:40:56,2024-11-04 19:54:56,958,Delivered
517,128,2024-10-24 20:27:56,2024-10-24 20:42:56,1039,Delivered
518,109,2024-11-05 11:52:56,2024-11-05 12:00:56,1311,Delivered
519,101,2024-09-26 11:50:56,2024-09-26 12:04:56,617,Delivered
520,140,2024-09-27 23:49:56,2024-09-28 00:01:56,851,Delivered
521,145,2024-10-22 12:24:56,2024-10-22 12:41:56,626,Delivered
522,224,2024-11-20 21:05:56,2024-11-20 21:19:56,1295,Delivered
523,139,2024-10-30 07:09:56,2024-10-30 07:18:56,201,Delivered
524,267,2024-10-05 05:18:56,2024-10-05 05:32:56,320,Delivered
525,138,2024-10-06 07:16:56,2024-10-06 07:32:56,1145,Delivered
526,25,2024-10-22 21:37:56,2024-10-22 21:49:56,508,Delivered
527,195,2024-10-31 05:37:56,2024-10-31 05:48:56,859,Delivered
528,149,2024-11-11 02:27:56,2024-11-11 02:40:56,1034,Delivered
529,26,2024-11-10 17:19:56,2024-11-10 17:36:56,497,Delivered
530,237,2024-10-10 13:29:56,2024-10-10 13:37:56,773,Delivered
531,147,2024-09-27 14:51:56,2024-09-27 15:01:56,1412,Delivered
532,237,2024-10-27 03:39:56,2024-10-27 03:50:56,488,Delivered
533,271,2024-10-13 06:59:56,2024-10-13 07:12:56,917,Delivered
534,266,2024-11-03 12:50:56,2024-11-03 13:05:56,1267,Delivered
535,102,2024-10-08 16:08:56,2024-10-08 16:16:56,346,Delivered
536,57,2024-10-09 08:51:56,2024-10-09 09:07:56,301,Delivered
537,235,2024-10-16 20:55:56,2024-10-16 21:04:56,1399,Delivered
538,68,2024-10-28 16:57:56,2024-10-28 17:13:56,358,Delivered
539,267,2024-10-24 15:01:56,2024-10-24 15:11:56,1325,Delivered
540,102,2024-11-08 07:30:56,2024-11-08 07:46:56,347,Delivered
541,282,2024-10-09 11:33:56,2024-10-09 11:43:56,929,Delivered
542,202,2024-10-20 07:41:56,2024-10-20 07:52:56,1239,Delivered
543,125,2024-10-25 03:44:56,2024-10-25 03:54:56,970,Delivered
544,25,2024-10-18 01:49:56,2024-10-18 01:59:56,1326,Delivered
545,275,2024-10-24 21:13:56,2024-10-24 21:22:56,556,Delivered
546,92,2024-10-11 20:21:56,2024-10-11 20:35:56,216,Delivered
547,102,2024-10-29 11:59:56,2024-10-29 12:11:56,1451,Delivered
548,142,2024-10-07 03:39:56,2024-10-07 03:55:56,154,Delivered
549,124,2024-10-29 04:00:56,2024-10-29 04:12:56,1245,Delivered
550,292,2024-10-05 05:25:56,2024-10-05 05:42:56,725,Delivered
551,211,2024-10-17 20:48:56,2024-10-17 21:04:56,677,Delivered
552,90,2024-09-28 02:23:56,2024-09-28 02:36:56,302,Delivered
553,172,2024-10-23 19:15:56,2024-10-23 19:27:56,695,Delivered
554,179,2024-10-16 20:28:56,2024-10-16 20:36:56,1297,Delivered
555,182,2024-10-14 23:22:56,2024-10-14 23:38:56,1059,Delivered
556,215,2024-11-16 06:39:56,2024-11-16 06:52:56,705,Delivered
557,126,2024-10-11 01:12:56,2024-10-11 01:21:56,1421,Delivered
558,149,2024-10-07 00:13:56,2024-10-07 00:29:56,1395,Delivered
559,295,2024-10-07 23:11:56,2024-10-07 23:22:56,699,Delivered
560,280,2024-09-26 13:26:56,2024-09-26 13:36:56,601,Delivered
561,176,2024-10-18 08:05:56,2024-10-18 08:18:56,497,Delivered
562,237,2024-10-24 05:15:56,2024-10-24 05:32:56,701,Delivered
563,142,2024-10-25 05:39:56,2024-10-25 05:54:56,516,Delivered
564,258,2024-10-28 09:08:56,2024-10-28 09:17:56,580,Delivered
565,47,2024-10-12 10:37:56,2024-10-12 10:50:56,1462,Delivered
566,183,2024-11-03 02:30:56,2024-11-03 02:46:56,304,Delivered
567,282,2024-11-10 21:14:56,2024-11-10 21:29:56,748,Delivered
568,126,2024-09-26 17:38:56,2024-09-26 17:53:56,107,Delivered
569,51,2024-10-25 21:12:56,2024-10-25 21:21:56,199,Delivered
570,113,2024-11-20 10:24:56,2024-11-20 10:39:56,427,Delivered
571,107,2024-11-13 13:14:56,2024-11-13 13:24:56,625,Delivered
572,278,2024-10-06 02:33:56,2024-10-06 02:50:56,748,Delivered
573,8,2024-10-08 20:18:56,2024-10-08 20:34:56,1285,Delivered
574,114,2024-10-05 13:28:56,2024-10-05 13:43:56,831,Delivered
575,38,2024-11-11 09:44:56,2024-11-11 09:56:56,1228,Delivered
576,263,2024-11-19 01:28:56,2024-11-19 01:37:56,591,Delivered
577,111,2024-11-12 12:57:56,2024-11-12 13:06:56,958,Delivered
578,6,2024-10-14 08:09:56,2024-10-14 08:21:56,208,Delivered
579,84,2024-09-26 17:01:56,,136,Cancelled
580,16,2024-10-06 07:28:56,2024-10-06 07:39:56,875,Delivered
581,121,2024-11-23 20:04:56,2024-11-23 20:21:56,1470,Delivered
582,180,2024-10-12 08:15:56,2024-10-12 08:26:56,862,Delivered
583,113,2024-11-08 22:35:56,2024-11-08 22:51:56,1370,Delivered
584,115,2024-10-26 10:16:56,2024-10-26 10:30:56,348,Delivered
585,225,2024-10-12 10:49:56,2024-10-12 10:58:56,1497,Delivered
586,241,2024-10-22 08:06:56,2024-10-22 08:23:56,1224,Delivered
587,259,2024-10-11 04:37:56,2024-10-11 04:54:56,361,Delivered
588,233,2024-10-31 01:27:56,2024-10-31 01:44:56,991,Delivered
589,7,2024-11-12 19:05:56,2024-11-12 19:13:56,306,Delivered
590,27,2024-11-06 21:27:56,2024-11-06 21:42:56,881,Delivered
591,299,2024-10-19 15:41:56,2024-10-19 15:50:56,240,Delivered
592,85,2024-10-22 02:32:56,2024-10-22 02:44:56,1349,Delivered
593,125,2024-11-19 03:52:56,2024-11-19 04:07:56,174,Delivered
594,139,2024-11-04 05:43:56,2024-11-04 05:59:56,798,Delivered
595,122,2024-11-15 16:56:56,2024-11-15 17:07:56,1054,Delivered
596,52,2024-10-13 04:39:56,2024-10-13 04:52:56,1160,Delivered
597,81,2024-10-29 18:07:56,2024-10-29 18:21:56,1368,Delivered
598,123,2024-10-10 09:26:56,2024-10-10 09:40:56,1333,Delivered
599,197,2024-11-05 22:24:56,2024-11-05 22:37:56,875,Delivered
600,162,2024-10-25 05:25:56,2024-10-25 05:41:56,844,Delivered
601,203,2024-10-11 11:33:56,2024-10-11 11:47:56,578,Delivered
602,158,2024-10-21 17:04:56,2024-10-21 17:20:56,580,Delivered
603,110,2024-09-28 02:14:56,2024-09-28 02:25:56,993,Delivered
604,300,2024-10-16 09:52:56,2024-10-16 10:09:56,111,Delivered
605,171,2024-10-24 03:21:56,2024-10-24 03:34:56,408,Delivered
606,57,2024-10-31 09:21:56,2024-10-31 09:32:56,1441,Delivered
607,58,2024-11-22 07:21:56,2024-11-22 07:35:56,647,Delivered
608,109,2024-10-30 18:23:56,2024-10-30 18:40:56,358,Delivered
609,191,2024-09-29 04:16:56,2024-09-29 04:25:56,1356,Delivered
610,101,2024-10-09 20:02:56,2024-10-09 20:14:56,1242,Delivered
611,296,2024-10-26 23:48:56,2024-10-27 00:00:56,1118,Delivered
612,139,2024-11-04 04:30:56,2024-11-04 04:47:56,813,Delivered
613,61,2024-10-27 22:50:56,2024-10-27 22:59:56,1265,Delivered
614,214,2024-11-03 08:39:56,2024-11-03 08:52:56,136,Delivered
615,285,2024-10-13 04:50:56,2024-10-13 04:58:56,561,Delivered
616,153,2024-10-23 19:53:56,2024-10-23 20:04:56,296,Delivered
617,279,2024-11-03 04:33:56,2024-11-03 04:47:56,513,Delivered
618,177,2024-10-11 01:58:56,2024-10-11 02:12:56,1400,Delivered
619,80,2024-11-22 10:37:56,2024-11-22 10:45:56,1162,Delivered
620,290,2024-10-21 09:02:56,2024-10-21 09:15:56,312,Delivered
621,74,2024-11-04 08:39:56,2024-11-04 08:51:56,1052,Delivered
622,237,2024-11-16 06:10:56,2024-11-16 06:21:56,414,Delivered
623,296,2024-11-05 02:42:56,2024-11-05 02:59:56,750,Delivered
624,265,2024-11-17 14:10:56,2024-11-17 14:23:56,617,Delivered
625,159,2024-11-06 04:24:56,2024-11-06 04:32:56,487,Delivered
626,15,2024-11-03 16:46:56,2024-11-03 16:59:56,136,Delivered
627,14,2024-11-10 00:45:56,2024-11-10 00:55:56,148,Delivered
628,139,2024-10-09 23:24:56,2024-10-09 23:36:56,1098,Delivered
629,9,2024-10-23 17:46:56,2024-10-23 17:58:56,1343,Delivered
630,129,2024-10-22 09:53:56,2024-10-22 10:08:56,902,Delivered
631,18,2024-10-21 04:55:56,2024-10-21 05:06:56,1157,Delivered
632,222,2024-11-01 22:48:56,2024-11-01 23:03:56,837,Delivered
633,2,2024-10-16 17:17:56,2024-10-16 17:26:56,264,Delivered
634,283,2024-10-23 21:25:56,2024-10-23 21:36:56,1495,Delivered
635,273,2024-10-07 20:47:56,2024-10-07 20:56:56,600,Delivered
636,272,2024-10-23 09:18:56,2024-10-23 09:28:56,1182,Delivered
637,68,2024-10-15 20:00:56,2024-10-15 20:08:56,1495,Delivered
638,6,2024-11-13 05:08:56,2024-11-13 05:17:56,805,Delivered
639,80,2024-11-10 11:05:56,2024-11-10 11:17:56,720,Delivered
640,230,2024-11-01 05:42:56,2024-11-01 05:55:56,1068,Delivered
641,52,2024-10-05 21:15:56,2024-10-05 21:32:56,1181,Delivered
642,135,2024-11-05 11:26:56,2024-11-05 11:40:56,144,Delivered
643,37,2024-11-15 18:59:56,2024-11-15 19:14:56,991,Delivered
644,52,2024-10-18 12:39:56,2024-10-18 12:50:56,740,Delivered
645,37,2024-10-16 02:51:56,2024-10-16 03:01:56,935,Delivered
646,279,2024-11-22 03:11:56,2024-11-22 03:19:56,1416,Delivered
647,85,2024-11-07 22:44:56,2024-11-07 22:55:56,1172,Delivered
648,295,2024-11-12 00:34:56,2024-11-12 00:49:56,459,Delivered
649,23,2024-11-10 17:09:56,,1403,Cancelled
650,256,2024-10-04 19:54:56,2024-10-04 20:02:56,1448,Delivered
651,2,2024-10-20 21:14:56,2024-10-20 21:28:56,481,Delivered
652,77,2024-10-21 07:23:56,2024-10-21 07:32:56,804,Delivered
653,138,2024-10-30 02:24:56,2024-10-30 02:34:56,1244,Delivered
654,122,2024-10-15 12:41:56,2024-10-15 12:50:56,641,Delivered
655,167,2024-10-06 21:31:56,2024-10-06 21:39:56,1080,Delivered
656,48,2024-10-05 00:44:56,2024-10-05 00:59:56,1166,Delivered
657,231,2024-10-05 09:22:56,2024-10-05 09:32:56,1107,Delivered
658,138,2024-11-20 00:36:56,2024-11-20 00:44:56,1259,Delivered
659,253,2024-10-02 10:18:56,2024-10-02 10:26:56,235,Delivered
660,179,2024-11-06 17:11:56,2024-11-06 17:27:56,1021,Delivered
661,139,2024-11-15 21:10:56,2024-11-15 21:21:56,743,Delivered
662,253,2024-10-06 16:19:56,2024-10-06 16:33:56,1307,Delivered
663,227,2024-11-13 00:22:56,2024-11-13 00:37:56,1263,Delivered
664,86,2024-11-01 17:05:56,2024-11-01 17:13:56,1038,Delivered
665,37,2024-11-19 10:18:56,2024-11-19 10:26:56,1115,Delivered
666,1,2024-11-01 15:04:56,2024-11-01 15:15:56,887,Delivered
667,273,2024-10-23 02:27:56,2024-10-23 02:42:56,146,Delivered
668,3,2024-11-22 04:12:56,2024-11-22 04:28:56,134,Delivered
669,15,2024-10-04 09:49:56,2024-10-04 09:59:56,283,Delivered
670,224,2024-11-18 15:00:56,2024-11-18 15:09:56,983,Delivered
671,118,2024-10-19 18:40:56,2024-10-19 18:55:56,698,Delivered
672,158,2024-11-08 14:04:56,2024-11-08 14:15:56,1039,Delivered
673,106,2024-10-16 05:14:56,2024-10-16 05:30:56,171,Delivered
674,179,2024-11-06 07:16:56,2024-11-06 07:27:56,1124,Delivered
675,267,2024-09-27 16:52:56,2024-09-27 17:02:56,606,Delivered
676,140,2024-10-19 05:00:56,2024-10-19 05:11:56,1400,Delivered
677,184,2024-10-17 08:09:56,2024-10-17 08:23:56,1022,Delivered
678,75,2024-10-25 02:41:56,2024-10-25 02:51:56,704,Delivered
679,2,2024-09-29 13:47:56,2024-09-29 14:04:56,1436,Delivered
680,142,2024-11-19 19:51:56,2024-11-19 20:03:56,1267,Delivered
681,167,2024-11-20 10:50:56,2024-11-20 11:07:56,1089,Delivered
682,77,2024-09-29 14:35:56,2024-09-29 14:48:56,1499,Delivered
683,7,2024-10-28 09:58:56,2024-10-28 10:07:56,1291,Delivered
684,207,2024-10-16 10:27:56,2024-10-16 10:44:56,1234,Delivered
685,125,2024-11-05 08:35:56,2024-11-05 08:51:56,994,Delivered
686,69,2024-10-20 07:43:56,2024-10-20 07:59:56,477,Delivered
687,290,2024-10-25 07:15:56,2024-10-25 07:25:56,572,Delivered
688,105,2024-11-08 02:54:56,2024-11-08 03:07:56,668,Delivered
689,230,2024-10-19 22:17:56,2024-10-19 22:26:56,1260,Delivered
690,291,2024-10-10 09:50:56,2024-10-10 10:00:56,178,Delivered
691,46,2024-11-14 08:11:56,2024-11-14 08:20:56,158,Delivered
692,215,2024-10-09 06:01:56,2024-10-09 06:12:56,346,Delivered
693,25,2024-11-08 12:23:56,2024-11-08 12:33:56,1000,Delivered
694,212,2024-10-08 11:06:56,2024-10-08 11:23:56,1490,Delivered
695,18,2024-10-01 01:12:56,2024-10-01 01:28:56,395,Delivered
696,188,2024-11-02 10:44:56,2024-11-02 10:57:56,480,Delivered
697,255,2024-11-07 22:18:56,2024-11-07 22:30:56,573,Delivered
698,214,2024-10-10 19:05:56,2024-10-10 19:19:56,1452,Delivered
699,254,2024-10-23 05:49:56,2024-10-23 06:06:56,1246,Delivered
700,49,2024-11-08 07:00:56,2024-11-08 07:11:56,126,Delivered
701,219,2024-11-03 19:19:56,2024-11-03 19:27:56,791,Delivered
702,154,2024-11-10 16:54:56,2024-11-10 17:08:56,537,Delivered
703,28,2024-09-29 11:50:56,2024-09-29 12:01:56,902,Delivered
704,60,2024-11-02 05:13:56,2024-11-02 05:24:56,1046,Delivered
705,6,2024-11-04 01:16:56,2024-11-04 01:26:56,657,Delivered
706,192,2024-10-20 12:34:56,2024-10-20 12:49:56,506,Delivered
707,181,2024-11-16 11:45:56,2024-11-16 11:57:56,1074,Delivered
708,294,2024-11-16 01:10:56,2024-11-16 01:23:56,965,Delivered
709,114,2024-10-26 00:35:56,2024-10-26 00:45:56,278,Delivered
710,173,2024-11-18 15:04:56,2024-11-18 15:21:56,1142,Delivered
711,61,2024-11-13 09:07:56,2024-11-13 09:16:56,850,Delivered
712,241,2024-10-14 06:50:56,2024-10-14 07:01:56,212,Delivered
713,274,2024-10-01 15:55:56,2024-10-01 16:09:56,529,Delivered
714,21,2024-11-13 10:17:56,2024-11-13 10:27:56,569,Delivered
715,194,2024-10-25 18:52:56,2024-10-25 19:05:56,232,Delivered
716,264,2024-10-02 11:47:56,2024-10-02 11:58:56,287,Delivered
717,108,2024-10-18 08:13:56,2024-10-18 08:28:56,299,Delivered
718,123,2024-10-11 18:14:56,2024-10-11 18:29:56,699,Delivered
719,117,2024-11-07 13:25:56,2024-11-07 13:38:56,1019,Delivered
720,91,2024-09-30 17:48:56,2024-09-30 18:05:56,1321,Delivered
721,127,2024-11-10 22:37:56,2024-11-10 22:52:56,1192,Delivered
722,281,2024-10-31 04:15:56,2024-10-31 04:27:56,1018,Delivered
723,273,2024-10-18 15:57:56,2024-10-18 16:08:56,441,Delivered
724,191,2024-10-24 03:59:56,2024-10-24 04:13:56,1497,Delivered
725,216,2024-11-14 08:00:56,2024-11-14 08:08:56,996,Delivered
726,290,2024-11-09 06:08:56,2024-11-09 06:16:56,1283,Delivered
727,44,2024-11-11 05:17:56,2024-11-11 05:27:56,875,Delivered
728,41,2024-10-10 19:56:56,2024-10-10 20:08:56,1253,Delivered
729,31,2024-10-19 13:54:56,2024-10-19 14:03:56,1116,Delivered
730,207,2024-10-15 21:06:56,2024-10-15 21:22:56,430,Delivered
731,144,2024-09-27 03:36:56,2024-09-27 03:45:56,1477,Delivered
732,57,2024-11-06 08:57:56,2024-11-06 09:14:56,964,Delivered
