OrderDetailsID,OrderID,ProductName,Quantity,PricePerUnit
772,1061,Maggi Noodles,3,60
773,3005,Harpic Toilet Cleaner,4,120
774,308,Tata Tea Gold,2,40
775,3848,Maggi Noodles,5,35
776,2320,Maggi Noodles,5,300
777,1474,Himalaya Face Wash,2,120
778,3442,Bournvita,1,45
779,889,Good Day Cookies,4,10
780,3051,Britannia Rusk,5,40
781,2087,Nestle Milk,2,45
782,2049,Amul Butter,4,60
783,70,Maggi Noodles,1,50
784,3575,Bournvita,1,150
785,2691,Dove Soap,1,50
786,1133,Colgate Toothpaste,2,80
787,3572,Tata Salt,1,50
788,3431,Aashirvaad Atta,1,70
789,2238,Himalaya Face Wash,5,120
790,3029,Nestle Milk,3,45
791,1994,Red Label Tea,2,35
792,2503,Godrej Hair Dye,4,70
793,965,Nestle Milk,4,130
794,449,Tata Tea Gold,3,45
795,1833,Dove Soap,4,70
796,3804,Aashirvaad Atta,3,35
797,1177,Tata Tea Gold,1,35
798,1175,Himalaya Face Wash,2,45
799,458,Tata Tea Gold,5,150
800,3472,Tata Tea Gold,3,50
801,2282,Britannia Rusk,4,45
802,3189,Good Day Cookies,3,45
803,1822,Amul Butter,5,60
804,3174,Himalaya Face Wash,1,40
805,3012,Tata Salt,5,80
806,733,Colgate Toothpaste,2,150
807,2243,Clinic Plus Shampoo,3,60
808,3051,Colgate Toothpaste,1,50
809,3485,Himalaya Face Wash,5,70
810,2786,Red Label Tea,5,50
811,397,Nestle Milk,4,120
812,3729,Aashirvaad Atta,5,20
813,3589,Harpic Toilet Cleaner,4,60
814,239,Himalaya Face Wash,5,80
815,1067,Parle-G Biscuits,5,60
816,199,Godrej Hair Dye,2,20
817,2824,Nestle Milk,2,10
818,2227,Amul Butter,3,35
819,1972,Dove Soap,3,120
820,2643,Aashirvaad Atta,2,45
821,3427,Tata Tea Gold,4,120
822,1737,Amul Butter,5,40
823,2828,Amul Butter,2,80
824,1279,Harpic Toilet Cleaner,3,300
825,3347,Amul Butter,2,70
826,2600,Parle-G Biscuits,3,20
827,848,Maggi Noodles,2,10
828,1147,Tata Tea Gold,2,180
829,1887,Harpic Toilet Cleaner,4,120
830,548,Good Day Cookies,5,60
831,17,Colgate Toothpaste,4,40
832,596,Colgate Toothpaste,3,10
833,2610,Tata Salt,3,50
834,1,Himalaya Face Wash,5,35
835,2663,Maggi Noodles,2,10
836,2034,Godrej Hair Dye,5,99
837,1897,Dove Soap,3,130
838,3067,Harpic Toilet Cleaner,5,45
839,2475,Red Label Tea,3,12
840,1322,Fortune Oil,1,12
841,3619,Britannia Rusk,4,120
842,1016,Tata Tea Gold,2,130
843,3772,Parle-G Biscuits,1,120
844,1340,Godrej Hair Dye,5,50
845,3880,Godrej Hair Dye,4,50
846,642,Bournvita,5,180
847,2443,Parle-G Biscuits,2,20
848,340,Nestle Milk,1,120
849,1948,Clinic Plus Shampoo,2,180
850,3535,Dove Soap,4,40
851,2289,Tata Salt,1,60
852,2188,Parle-G Biscuits,5,80
853,3701,Fortune Oil,2,200
854,699,Fortune Oil,1,80
855,1919,Amul Butter,5,20
856,1881,Good Day Cookies,1,40
857,3862,Dettol Liquid,5,40
858,3400,Good Day Cookies,3,35
859,220,Clinic Plus Shampoo,1,10
860,881,Good Day Cookies,2,40
861,1721,Nestle Milk,5,70
862,849,Ariel Detergent,5,35
863,165,Harpic Toilet Cleaner,3,130
864,400,Britannia Rusk,5,60
865,1403,Dettol Liquid,4,300
866,2427,Fortune Oil,3,40
867,3277,Fortune Oil,1,180
868,634,Good Day Cookies,2,12
869,1070,Tata Salt,4,70
870,2404,Maggi Noodles,1,10
871,3924,Good Day Cookies,3,80
872,313,Parle-G Biscuits,4,200
873,1475,Nestle Milk,2,99
874,2486,Nestle Milk,2,45
875,2668,Nestle Milk,4,50
876,377,Nestle Milk,1,45
877,478,Maggi Noodles,2,120
878,167,Aashirvaad Atta,1,70
879,2257,Clinic Plus Shampoo,4,50
880,3624,Dove Soap,5,45
881,1376,Parle-G Biscuits,4,12
882,2161,Bournvita,1,130
883,2559,Bournvita,4,45
884,687,Amul Butter,4,99
885,2574,Fortune Oil,1,40
886,3976,Amul Butter,4,50
887,2647,Himalaya Face Wash,2,150
888,225,Tata Tea Gold,1,60
889,2738,Harpic Toilet Cleaner,3,120
890,2598,Dettol Liquid,5,70
891,2369,Good Day Cookies,5,120
892,3798,Dove Soap,3,45
893,268,Clinic Plus Shampoo,2,130
894,2019,Tata Salt,2,80
895,1037,Nestle Milk,3,200
896,247,Aashirvaad Atta,4,130
897,1175,Tata Salt,4,35
898,899,Dettol Liquid,3,150
899,1538,Himalaya Face Wash,5,99
900,2539,Godrej Hair Dye,2,35
901,3280,Red Label Tea,1,45
902,2947,Dettol Liquid,1,45
903,366,Amul Butter,1,50
904,1583,Red Label Tea,5,99
905,2798,Harpic Toilet Cleaner,5,99
906,1024,Dove Soap,3,70
907,1042,Himalaya Face Wash,4,70
908,1468,Bournvita,5,50
909,1064,Ariel Detergent,5,10
910,121,Ariel Detergent,5,50
911,3843,Nestle Milk,2,180
912,565,Aashirvaad Atta,5,60
913,1139,Good Day Cookies,2,45
914,313,Clinic Plus Shampoo,3,130
915,962,Colgate Toothpaste,5,40
916,3056,Nestle Milk,4,60
917,1801,Godrej Hair Dye,2,180
918,1467,Amul Butter,3,80
919,2274,Clinic Plus Shampoo,2,130
920,3738,Godrej Hair Dye,1,300
921,2715,Tata Salt,4,150
922,676,Tata Tea Gold,1,50
923,1358,Amul Butter,2,45
924,3275,Amul Butter,1,300
925,947,Harpic Toilet Cleaner,5,80
926,1265,Parle-G Biscuits,4,20
927,3553,Red Label Tea,5,45
928,2561,Britannia Rusk,4,20
929,2706,Colgate Toothpaste,2,70
930,1062,Amul Butter,4,50
931,3776,Colgate Toothpaste,2,300
932,2955,Maggi Noodles,5,50
933,1163,Britannia Rusk,4,20
934,3352,Britannia Rusk,3,12
935,2522,Tata Tea Gold,4,10
936,3454,Tata Tea Gold,5,120
937,2655,Good Day Cookies,5,60
938,971,Britannia Rusk,1,50
939,1905,Fortune Oil,3,300
940,185,Red Label Tea,1,45
941,3797,Tata Tea Gold,5,40
942,2254,Britannia Rusk,5,99
943,3134,Amul Butter,1,70
944,2216,Aashirvaad Atta,2,45
945,2660,Tata Tea Gold,5,10
946,3327,Bournvita,5,20
947,3789,Tata Tea Gold,1,300
948,3758,Nestle Milk,1,12
949,3845,Dettol Liquid,3,40
950,1393,Nestle Milk,2,50
951,3168,Dettol Liquid,1,50
952,896,Amul Butter,1,180
953,930,Ariel Detergent,4,120
954,1131,Fortune Oil,1,130
955,3664,Himalaya Face Wash,3,120
956,108,Colgate Toothpaste,2,45
957,827,Red Label Tea,1,35
958,3280,Bournvita,2,50
959,344,Colgate Toothpaste,5,12
960,2962,Good Day Cookies,2,300
961,1661,Red Label Tea,4,60
962,3331,Britannia Rusk,1,150
963,3103,Colgate Toothpaste,1,120
964,1469,Red Label Tea,3,12
965,818,Red Label Tea,3,120
966,2189,Himalaya Face Wash,4,300
967,3403,Tata Tea Gold,1,180
968,323,Fortune Oil,5,200
969,3747,Harpic Toilet Cleaner,1,120
970,2181,Dove Soap,4,120
971,2599,Fortune Oil,3,200
972,2279,Bournvita,5,120
973,3865,Bournvita,3,60
974,3789,Aashirvaad Atta,3,130
975,2661,Red Label Tea,4,120
976,3018,Himalaya Face Wash,2,40
977,74,Red Label Tea,3,60
978,2522,Himalaya Face Wash,2,120
979,2360,Colgate Toothpaste,4,200
980,1181,Aashirvaad Atta,2,35
981,2783,Ariel Detergent,5,20
982,3385,Nestle Milk,3,120
983,190,Fortune Oil,4,300
984,1644,Aashirvaad Atta,4,120
985,1980,Nestle Milk,5,300
986,2394,Harpic Toilet Cleaner,3,10
987,1609,Himalaya Face Wash,1,20
988,3408,Bournvita,4,35
989,3152,Clinic Plus Shampoo,2,120
990,1166,Red Label Tea,2,40
991,3663,Nestle Milk,3,300
992,2834,Red Label Tea,2,300
993,1134,Harpic Toilet Cleaner,4,45
994,2271,Tata Tea Gold,3,130
995,1897,Bournvita,3,40
996,1373,Dettol Liquid,2,200
997,3574,Tata Tea Gold,1,70
998,196,Godrej Hair Dye,5,150
999,3017,Colgate Toothpaste,4,99
1000,987,Ariel Detergent,3,120
1001,2496,Amul Butter,3,35
1002,3885,Fortune Oil,2,300
1003,1404,Fortune Oil,1,150
1004,263,Fortune Oil,1,70
1005,338,Dettol Liquid,1,70
1006,22,Colgate Toothpaste,3,80
1007,1780,Maggi Noodles,3,80
1008,1185,Dettol Liquid,5,45
1009,2835,Colgate Toothpaste,2,130
1010,636,Dove Soap,4,180
1011,2188,Colgate Toothpaste,1,50
1012,3318,Tata Tea Gold,3,70
1013,3600,Good Day Cookies,5,45
1014,48,Nestle Milk,4,120
1015,3651,Nestle Milk,3,40
1016,1061,Good Day Cookies,2,50
1017,2383,Bournvita,3,200
1018,2925,Fortune Oil,1,45
1019,71,Aashirvaad Atta,1,40
1020,3935,Colgate Toothpaste,3,300
1021,393,Aashirvaad Atta,2,70
1022,3179,Good Day Cookies,4,120
1023,2202,Good Day Cookies,5,180
1024,1621,Good Day Cookies,5,120
1025,289,Ariel Detergent,1,12
1026,2348,Tata Salt,2,120
1027,3076,Parle-G Biscuits,5,300
1028,3200,Red Label Tea,4,40
1029,100,Parle-G Biscuits,4,50
1030,1005,Nestle Milk,1,45
1031,2859,Maggi Noodles,4,50
1032,1404,Britannia Rusk,4,120
1033,1649,Amul Butter,2,45
1034,2827,Godrej Hair Dye,2,35
1035,3896,Himalaya Face Wash,1,70
1036,632,Parle-G Biscuits,1,70
1037,605,Dove Soap,2,40
1038,145,Tata Tea Gold,4,150
1039,3970,Dettol Liquid,3,120
1040,989,Harpic Toilet Cleaner,4,150
1041,423,Good Day Cookies,3,10
1042,984,Britannia Rusk,3,60
1043,3627,Red Label Tea,1,35
1044,832,Bournvita,4,50
1045,3345,Aashirvaad Atta,3,20
1046,3248,Parle-G Biscuits,5,40
1047,2848,Nestle Milk,1,60
1048,666,Himalaya Face Wash,3,35
1049,2482,Amul Butter,1,150
1050,3757,Tata Salt,4,50
1051,1226,Amul Butter,3,45
1052,521,Godrej Hair Dye,4,120
1053,2858,Colgate Toothpaste,3,50
1054,2635,Ariel Detergent,4,120
1055,1498,Red Label Tea,4,20
1056,1708,Himalaya Face Wash,3,120
1057,739,Tata Tea Gold,2,50
1058,864,Ariel Detergent,3,80
1059,3518,Amul Butter,1,70
1060,247,Colgate Toothpaste,1,12
1061,1738,Himalaya Face Wash,2,150
1062,2593,Fortune Oil,5,45
1063,2638,Tata Salt,2,45
1064,952,Dove Soap,2,130
1065,894,Dettol Liquid,1,150
1066,2059,Fortune Oil,4,99
1067,3040,Good Day Cookies,4,12
1068,1239,Good Day Cookies,5,120
1069,279,Colgate Toothpaste,5,10
1070,3136,Red Label Tea,2,20
1071,2982,Clinic Plus Shampoo,1,120
1072,2534,Clinic Plus Shampoo,3,35
1073,3777,Good Day Cookies,5,180
1074,852,Nestle Milk,1,70
1075,3220,Harpic Toilet Cleaner,2,12
1076,751,Amul Butter,5,10
1077,1392,Fortune Oil,4,200
1078,2939,Colgate Toothpaste,5,130
1079,3846,Tata Salt,5,20
1080,2218,Fortune Oil,5,50
1081,1876,Red Label Tea,3,120
1082,413,Dettol Liquid,5,50
1083,1807,Good Day Cookies,5,300
1084,3238,Colgate Toothpaste,3,300
1085,6,Dove Soap,3,60
1086,3810,Bournvita,5,120
1087,3853,Nestle Milk,4,130
1088,3546,Tata Tea Gold,4,130
1089,2108,Dettol Liquid,3,35
1090,1452,Ariel Detergent,5,300
1091,1224,Nestle Milk,4,120
1092,3376,Godrej Hair Dye,5,10
1093,1490,Harpic Toilet Cleaner,1,300
1094,2197,Dettol Liquid,1,130
1095,2450,Dettol Liquid,2,40
1096,1980,Aashirvaad Atta,3,45
1097,3256,Himalaya Face Wash,2,50
1098,3516,Amul Butter,1,50
1099,1928,Tata Salt,1,50
1100,515,Maggi Noodles,4,120
1101,2825,Himalaya Face Wash,5,150
1102,3437,Fortune Oil,2,50
1103,2816,Tata Salt,1,120
1104,2905,Harpic Toilet Cleaner,2,180
1105,491,Clinic Plus Shampoo,2,300
1106,1853,Maggi Noodles,5,150
1107,2136,Colgate Toothpaste,1,60
1108,3825,Harpic Toilet Cleaner,4,120
1109,1422,Harpic Toilet Cleaner,1,50
1110,3007,Aashirvaad Atta,2,120
1111,3126,Nestle Milk,5,60
1112,3699,Colgate Toothpaste,5,300
1113,384,Aashirvaad Atta,2,150
1114,211,Parle-G Biscuits,1,150
1115,271,Bournvita,5,35
1116,1139,Fortune Oil,2,200
1117,1014,Amul Butter,5,60
1118,920,Maggi Noodles,1,150
1119,1675,Bournvita,5,99
1120,3207,Fortune Oil,5,70
1121,2192,Harpic Toilet Cleaner,3,70
1122,2642,Good Day Cookies,2,150
1123,971,Tata Salt,3,300
1124,2295,Colgate Toothpaste,5,120
1125,3756,Clinic Plus Shampoo,5,300
1126,2594,Dettol Liquid,5,20
1127,2266,Good Day Cookies,4,10
1128,2541,Dove Soap,2,200
1129,1380,Fortune Oil,5,99
1130,1547,Dove Soap,2,150
1131,2060,Good Day Cookies,5,35
1132,603,Maggi Noodles,1,70
1133,252,Red Label Tea,3,80
1134,1818,Nestle Milk,3,35
1135,3830,Good Day Cookies,2,50
1136,1894,Good Day Cookies,2,120
1137,3339,Britannia Rusk,1,35
1138,3250,Parle-G Biscuits,4,150
1139,203,Fortune Oil,5,120
1140,2145,Himalaya Face Wash,4,120
1141,970,Tata Salt,2,120
1142,1478,Nestle Milk,5,200
1143,1789,Godrej Hair Dye,5,70
1144,2555,Tata Tea Gold,2,50
1145,2958,Harpic Toilet Cleaner,2,150
1146,1180,Harpic Toilet Cleaner,2,70
1147,1047,Clinic Plus Shampoo,1,130
1148,2948,Clinic Plus Shampoo,5,50
1149,1594,Dettol Liquid,3,70
1150,1656,Dettol Liquid,4,120
1151,354,Maggi Noodles,1,300
1152,3277,Bournvita,2,10
1153,810,Ariel Detergent,3,120
1154,696,Fortune Oil,1,35
1155,1505,Britannia Rusk,3,35
1156,3063,Harpic Toilet Cleaner,5,12
1157,140,Ariel Detergent,3,10
1158,53,Himalaya Face Wash,2,130
1159,1064,Ariel Detergent,3,200
1160,2778,Nestle Milk,4,200
1161,895,Godrej Hair Dye,2,300
1162,3447,Ariel Detergent,5,10
1163,2612,Tata Salt,2,300
1164,400,Parle-G Biscuits,5,60
1165,3158,Good Day Cookies,2,40
1166,3069,Aashirvaad Atta,1,35
1167,2810,Dove Soap,5,80
1168,484,Clinic Plus Shampoo,3,50
1169,1781,Harpic Toilet Cleaner,2,60
1170,3438,Harpic Toilet Cleaner,3,70
1171,864,Dove Soap,1,45
1172,3271,Tata Salt,3,60
1173,529,Godrej Hair Dye,2,45
1174,2594,Tata Salt,5,12
1175,1406,Parle-G Biscuits,4,35
1176,612,Clinic Plus Shampoo,1,150
1177,185,Maggi Noodles,3,70
1178,2879,Parle-G Biscuits,4,120
1179,3610,Maggi Noodles,5,80
1180,1145,Harpic Toilet Cleaner,3,150
1181,2093,Nestle Milk,2,20
1182,3995,Bournvita,4,180
1183,1504,Himalaya Face Wash,4,10
1184,2857,Britannia Rusk,4,300
1185,3376,Godrej Hair Dye,2,40
1186,979,Red Label Tea,4,40
1187,3155,Britannia Rusk,5,40
1188,3911,Tata Salt,5,45
1189,2204,Clinic Plus Shampoo,1,40
1190,3411,Aashirvaad Atta,4,200
1191,2570,Nestle Milk,1,40
1192,1397,Colgate Toothpaste,4,45
1193,3585,Amul Butter,3,20
1194,3618,Godrej Hair Dye,1,40
1195,1679,Aashirvaad Atta,3,70
1196,3882,Clinic Plus Shampoo,2,150
1197,2045,Fortune Oil,2,60
1198,1877,Dettol Liquid,5,180
1199,3876,Clinic Plus Shampoo,3,120
1200,3448,Maggi Noodles,3,40
1201,2750,Parle-G Biscuits,5,130
1202,2126,Bournvita,1,45
1203,277,Dettol Liquid,5,180
1204,3295,Tata Salt,1,12
1205,2488,Maggi Noodles,1,50
1206,1328,Amul Butter,5,150
1207,1241,Tata Tea Gold,3,300
1208,497,Tata Salt,5,35
1209,2972,Amul Butter,1,99
1210,1560,Clinic Plus Shampoo,1,300
1211,1369,Tata Salt,5,80
1212,381,Dettol Liquid,5,120
1213,839,Clinic Plus Shampoo,3,45
1214,2520,Aashirvaad Atta,5,150
1215,1073,Parle-G Biscuits,1,99
1216,1567,Harpic Toilet Cleaner,4,50
1217,1169,Clinic Plus Shampoo,2,120
1218,1883,Britannia Rusk,4,200
1219,1166,Bournvita,4,35
1220,3223,Tata Salt,2,130
1221,191,Parle-G Biscuits,5,150
1222,2338,Red Label Tea,5,300
1223,772,Parle-G Biscuits,1,130
1224,616,Godrej Hair Dye,3,150
1225,111,Amul Butter,3,20
1226,1476,Dove Soap,3,70
1227,1160,Dettol Liquid,1,70
1228,1867,Ariel Detergent,2,40
1229,2937,Dettol Liquid,1,300
1230,1561,Himalaya Face Wash,2,50
1231,46,Clinic Plus Shampoo,5,300
1232,1047,Dove Soap,5,99
1233,921,Fortune Oil,2,180
1234,3546,Godrej Hair Dye,3,20
1235,3653,Bournvita,5,20
1236,2650,Harpic Toilet Cleaner,1,12
1237,3014,Bournvita,4,50
1238,646,Good Day Cookies,1,180
1239,121,Dove Soap,3,80
1240,3822,Fortune Oil,2,130
1241,3331,Good Day Cookies,2,60
1242,3781,Tata Tea Gold,5,45
1243,3477,Harpic Toilet Cleaner,5,70
1244,2022,Colgate Toothpaste,4,35
1245,281,Nestle Milk,4,130
1246,276,Clinic Plus Shampoo,2,45
1247,3971,Nestle Milk,1,20
1248,1055,Tata Salt,1,120
1249,2509,Maggi Noodles,5,70
1250,2958,Tata Salt,3,200
1251,3507,Colgate Toothpaste,2,12
1252,3667,Dove Soap,2,200
1253,2169,Amul Butter,3,45
1254,1607,Bournvita,4,35
1255,3750,Harpic Toilet Cleaner,5,300
1256,3321,Good Day Cookies,4,50
1257,664,Good Day Cookies,5,35
1258,1275,Aashirvaad Atta,2,120
1259,3474,Ariel Detergent,3,200
1260,1761,Clinic Plus Shampoo,3,120
1261,1139,Tata Salt,1,40
1262,712,Bournvita,5,40
1263,2602,Fortune Oil,2,200
1264,865,Himalaya Face Wash,3,180
1265,2677,Dettol Liquid,2,45
1266,2269,Godrej Hair Dye,5,10
1267,2893,Clinic Plus Shampoo,2,50
1268,1566,Maggi Noodles,2,150
1269,793,Dove Soap,5,99
1270,385,Godrej Hair Dye,4,120
1271,2697,Amul Butter,2,130
1272,3004,Ariel Detergent,5,180
1273,156,Himalaya Face Wash,1,130
1274,2627,Good Day Cookies,3,70
1275,1814,Dettol Liquid,2,300
1276,3142,Ariel Detergent,3,45
1277,11,Amul Butter,4,300
1278,1660,Tata Salt,2,120
1279,3403,Parle-G Biscuits,3,99
1280,942,Good Day Cookies,2,60
1281,3075,Britannia Rusk,4,130
1282,2744,Nestle Milk,3,80
1283,3324,Parle-G Biscuits,5,45
1284,197,Ariel Detergent,5,300
1285,1935,Good Day Cookies,1,200
1286,3422,Colgate Toothpaste,5,12
1287,3962,Nestle Milk,4,120
1288,2751,Red Label Tea,2,40
1289,99,Britannia Rusk,1,12
1290,3092,Ariel Detergent,2,45
1291,295,Bournvita,4,10
1292,3702,Amul Butter,1,10
1293,1463,Clinic Plus Shampoo,2,130
1294,1382,Maggi Noodles,4,60
1295,2443,Red Label Tea,5,35
1296,337,Bournvita,1,45
1297,2874,Harpic Toilet Cleaner,4,99
1298,268,Maggi Noodles,4,45
1299,2109,Parle-G Biscuits,3,10
1300,3651,Dettol Liquid,4,50
1301,2097,Maggi Noodles,5,20
1302,1095,Bournvita,3,12
1303,734,Aashirvaad Atta,2,45
1304,1434,Maggi Noodles,1,50
1305,1545,Good Day Cookies,4,130
1306,44,Bournvita,3,180
1307,3241,Parle-G Biscuits,2,200
1308,1126,Colgate Toothpaste,4,10
1309,1340,Colgate Toothpaste,2,120
1310,1742,Himalaya Face Wash,1,120
1311,492,Good Day Cookies,4,20
1312,519,Parle-G Biscuits,3,130
1313,504,Himalaya Face Wash,5,35
1314,1769,Aashirvaad Atta,5,12
1315,1251,Good Day Cookies,2,40
1316,2939,Parle-G Biscuits,1,180
1317,1193,Maggi Noodles,2,180
1318,814,Clinic Plus Shampoo,3,80
1319,3904,Maggi Noodles,2,40
1320,3542,Dettol Liquid,4,120
1321,2960,Tata Salt,2,80
1322,3573,Maggi Noodles,1,20
1323,2901,Fortune Oil,5,80
1324,2180,Bournvita,5,70
1325,3070,Red Label Tea,5,180
1326,23,Fortune Oil,3,130
1327,2075,Tata Salt,1,70
1328,3164,Dettol Liquid,1,80
1329,229,Tata Tea Gold,5,99
1330,2418,Nestle Milk,1,120
1331,704,Clinic Plus Shampoo,1,120
1332,1536,Tata Salt,3,150
1333,2154,Good Day Cookies,2,120
1334,2214,Fortune Oil,1,45
1335,3052,Godrej Hair Dye,4,80
1336,2681,Ariel Detergent,4,20
1337,2398,Tata Tea Gold,1,45
1338,2933,Bournvita,5,60
1339,3362,Britannia Rusk,5,70
1340,3457,Maggi Noodles,5,45
1341,1803,Dettol Liquid,2,80
1342,1357,Bournvita,3,130
1343,1768,Amul Butter,3,35
1344,668,Dettol Liquid,2,45
1345,832,Red Label Tea,1,35
1346,2238,Britannia Rusk,1,50
1347,3481,Red Label Tea,1,35
1348,1386,Tata Tea Gold,4,45
1349,1817,Nestle Milk,2,50
1350,2332,Ariel Detergent,5,150
1351,1832,Good Day Cookies,2,12
1352,3186,Red Label Tea,3,150
1353,3763,Bournvita,1,99
1354,1145,Bournvita,1,50
1355,420,Colgate Toothpaste,5,150
1356,2828,Good Day Cookies,4,120
1357,119,Amul Butter,1,35
1358,211,Ariel Detergent,1,120
1359,875,Tata Salt,1,150
1360,3170,Parle-G Biscuits,5,80
1361,120,Dove Soap,3,50
1362,676,Harpic Toilet Cleaner,2,12
1363,2787,Britannia Rusk,4,12
1364,592,Fortune Oil,5,120
1365,1466,Godrej Hair Dye,3,150
1366,2902,Harpic Toilet Cleaner,5,45
1367,3535,Dove Soap,1,99
1368,1159,Dove Soap,1,99
1369,679,Clinic Plus Shampoo,5,45
1370,2571,Ariel Detergent,2,60
1371,459,Bournvita,5,45
1372,511,Dove Soap,5,150
1373,2425,Red Label Tea,1,60
1374,3642,Godrej Hair Dye,4,70
1375,3926,Bournvita,5,10
1376,3501,Ariel Detergent,5,50
1377,1888,Dove Soap,4,40
1378,2991,Harpic Toilet Cleaner,5,12
1379,2670,Bournvita,4,10
1380,2635,Amul Butter,3,200
1381,1740,Godrej Hair Dye,1,130
1382,2813,Tata Tea Gold,5,45
1383,1289,Maggi Noodles,4,120
1384,2312,Ariel Detergent,5,12
1385,3635,Parle-G Biscuits,4,130
1386,924,Fortune Oil,2,120
1387,3609,Tata Salt,2,180
1388,2093,Dove Soap,1,20
1389,2711,Red Label Tea,4,45
1390,3650,Britannia Rusk,2,45
1391,487,Good Day Cookies,1,300
1392,1561,Britannia Rusk,2,120
1393,2832,Tata Tea Gold,1,20
1394,1356,Harpic Toilet Cleaner,5,80
1395,3657,Maggi Noodles,3,180
1396,660,Amul Butter,4,45
1397,3437,Britannia Rusk,5,99
1398,2896,Fortune Oil,1,35
1399,860,Godrej Hair Dye,3,50
1400,2552,Ariel Detergent,3,150
1401,314,Red Label Tea,4,120
1402,2730,Amul Butter,5,180
1403,1119,Himalaya Face Wash,2,70
1404,3021,Dove Soap,4,50
1405,338,Himalaya Face Wash,5,50
1406,3506,Fortune Oil,3,120
1407,2346,Fortune Oil,4,35
1408,3677,Amul Butter,4,99
1409,2047,Godrej Hair Dye,5,120
1410,3446,Red Label Tea,2,120
1411,1680,Good Day Cookies,2,130
1412,2026,Britannia Rusk,2,12
1413,2455,Himalaya Face Wash,4,180
1414,784,Britannia Rusk,2,150
1415,232,Clinic Plus Shampoo,2,70
1416,2499,Godrej Hair Dye,4,10
1417,175,Maggi Noodles,1,130
1418,2752,Fortune Oil,5,70
1419,1804,Bournvita,5,60
1420,974,Clinic Plus Shampoo,3,120
1421,3988,Colgate Toothpaste,3,80
1422,3645,Amul Butter,4,45
1423,2941,Godrej Hair Dye,3,70
1424,3079,Bournvita,4,12
1425,2694,Harpic Toilet Cleaner,2,180
1426,3725,Ariel Detergent,4,80
1427,1834,Ariel Detergent,3,180
1428,2795,Godrej Hair Dye,5,40
1429,3216,Clinic Plus Shampoo,4,50
1430,2050,Clinic Plus Shampoo,2,45
1431,2331,Ariel Detergent,5,300
1432,3753,Bournvita,1,12
1433,2005,Red Label Tea,1,70
1434,389,Clinic Plus Shampoo,4,50
1435,1314,Fortune Oil,5,45
1436,62,Tata Salt,2,200
1437,703,Amul Butter,4,50
1438,1058,Maggi Noodles,4,50
1439,3753,Good Day Cookies,1,99
1440,858,Harpic Toilet Cleaner,1,120
1441,3073,Aashirvaad Atta,4,120
1442,3951,Maggi Noodles,5,50
1443,3335,Bournvita,3,130
1444,3348,Harpic Toilet Cleaner,5,10
1445,3316,Good Day Cookies,5,50
1446,3472,Dove Soap,1,45
1447,3296,Tata Salt,4,35
1448,937,Parle-G Biscuits,3,200
1449,1284,Tata Salt,5,50
1450,1224,Himalaya Face Wash,1,70
1451,3347,Bournvita,3,35
1452,892,Clinic Plus Shampoo,5,300
1453,1146,Parle-G Biscuits,2,80
1454,1365,Bournvita,3,45
1455,22,Tata Tea Gold,2,12
1456,1260,Red Label Tea,3,80
1457,3709,Colgate Toothpaste,3,12
1458,1956,Clinic Plus Shampoo,4,180
1459,659,Aashirvaad Atta,4,45
1460,3346,Dettol Liquid,1,60
1461,3025,Harpic Toilet Cleaner,4,35
1462,3056,Bournvita,5,99
1463,2650,Fortune Oil,3,35
1464,2003,Clinic Plus Shampoo,1,300
1465,230,Clinic Plus Shampoo,1,45
1466,2014,Britannia Rusk,3,120
1467,3306,Godrej Hair Dye,2,50
1468,3871,Bournvita,2,70
1469,2110,Harpic Toilet Cleaner,5,180
1470,3619,Clinic Plus Shampoo,1,180
1471,1381,Godrej Hair Dye,4,180
1472,1615,Amul Butter,1,99
1473,3400,Aashirvaad Atta,4,60
1474,2031,Tata Salt,3,40
1475,1458,Good Day Cookies,4,130
1476,106,Parle-G Biscuits,3,120
1477,3705,Himalaya Face Wash,4,80
1478,2124,Tata Tea Gold,2,35
1479,1969,Himalaya Face Wash,1,50
1480,781,Bournvita,4,40
1481,1916,Clinic Plus Shampoo,4,120
1482,1523,Parle-G Biscuits,5,80
1483,2759,Ariel Detergent,1,70
1484,3053,Fortune Oil,2,180
1485,35,Godrej Hair Dye,3,120
1486,96,Ariel Detergent,4,10
1487,1001,Ariel Detergent,1,130
1488,559,Maggi Noodles,2,45
1489,485,Dove Soap,5,50
1490,3531,Dettol Liquid,5,99
1491,1949,Amul Butter,5,20
1492,3202,Good Day Cookies,4,35
1493,132,Tata Tea Gold,4,10
1494,34,Parle-G Biscuits,5,45
1495,3018,Ariel Detergent,5,12
1496,2145,Good Day Cookies,5,180
1497,3943,Tata Tea Gold,1,120
1498,2269,Maggi Noodles,2,45
1499,2324,Dove Soap,4,80
1500,3685,Red Label Tea,5,35
1501,133,Harpic Toilet Cleaner,3,35
1502,1897,Dove Soap,5,50
1503,2904,Godrej Hair Dye,2,12
1504,3966,Tata Salt,5,10
1505,2532,Harpic Toilet Cleaner,1,99
1506,2674,Good Day Cookies,1,200
1507,261,Ariel Detergent,1,10
1508,3077,Dettol Liquid,3,60
1509,1831,Harpic Toilet Cleaner,4,60
1510,2687,Godrej Hair Dye,3,50
1511,2181,Ariel Detergent,3,50
1512,3151,Parle-G Biscuits,5,120
1513,813,Fortune Oil,2,130
1514,2944,Bournvita,2,99
